formation_id,assertion_ids,event_date,place,region,country,source_report_urls,source_image_urls,source_image_count,current_location_role,current_latitude,current_longitude,current_coordinate_uncertainty_m,source_coordinate_availability,publisher_map_target_availability,named_geographic_clues,identifiable_persistent_landmarks,source_image_dimensions,display_rights,publication_rights,straight_component_likelihood,priority_score,processing_status,blocker_or_rejection_reason,selected_overlay_id,registration_classification,review_date
cc_7ecc1d47928f,a_867288d9a6ddd2,2013-08-10,Chute Causeway,Wiltshire,England,https://www.cropcirclecenter.com/ccdata/2013/08/10/UK20130810_A.html,https://www.cropcirclecenter.com/ccdata/2013/08/10/UK20130810_A_F.jpg; https://www.cropcirclecenter.com/ccdata/2013/08/10/UK20130810_A_G.jpg,2,unresolved,,,,no,no,Chute Causeway; Wiltshire,,570x411,link_only_rights_gated,not_cleared_for_redistribution,unknown,1006,queued,,,,
cc_7ee70816f267,a_406947e2d2556e,2017-05-11,Bosschenhoofd,Noord Brabant,Netherlands,https://www.cropcirclecenter.com/ccdata/2017/05/11/NL20170511_A.html,https://www.cropcirclecenter.com/ccdata/2017/05/11/NL20170511_A_F.jpg; https://www.cropcirclecenter.com/ccdata/2017/05/11/NL20170511_A_G.jpg,2,locality_reference,51.56083,4.54028,15000.0,no,no,Bosschenhoofd; Noord Brabant,,570x411; 569x411,link_only_rights_gated,not_cleared_for_redistribution,unknown,1006,queued,,,,
cc_7f193d889a6a,a_84eb120ee868a2,2019-08-04,Tufton,Hampshire,England,https://www.cropcirclecenter.com/ccdata/2019/08/04/UK20190804_A.html,https://www.cropcirclecenter.com/ccdata/2019/08/04/UK20190804_A_F.jpg; https://www.cropcirclecenter.com/ccdata/2019/08/04/UK20190804_A_G.jpg,2,unresolved,,,,no,no,Tufton; Hampshire,,575x415,link_only_rights_gated,not_cleared_for_redistribution,unknown,1006,queued,,,,
cc_7f48c1cb3827,a_a998b7dbffedcc,2015-05-24,Marlborough,Wiltshire,England,https://www.cropcirclecenter.com/ccdata/2015/05/24/UK20150524_A.html,https://www.cropcirclecenter.com/ccdata/2015/05/24/UK20150524_A_F.jpg; https://www.cropcirclecenter.com/ccdata/2015/05/24/UK20150524_A_G.jpg,2,locality_reference,51.42027,-1.72949,15000.0,no,no,Marlborough; Wiltshire,,570x415,link_only_rights_gated,not_cleared_for_redistribution,unknown,1006,queued,,,,
cc_7fbb73de275b,a_35f89fc53d5c6d,2014-06-08,Hunter Valley,New South Wales,Australia,https://www.cropcirclecenter.com/ccdata/2014/06/08/AU20140608_A.html,https://www.cropcirclecenter.com/ccdata/2014/06/08/AU20140608_A_F.jpg; https://www.cropcirclecenter.com/ccdata/2014/06/08/AU20140608_A_G.jpg,2,unresolved,,,,no,no,Hunter Valley; New South Wales,,570x411,link_only_rights_gated,not_cleared_for_redistribution,unknown,1006,queued,,,,
cc_7fd64a8a48d7,a_6520a47f083d04,2010-07-27,Chalk Pit,Wiltshire,England,https://www.cropcirclecenter.com/ccdata/2010/07/27/UK20100727_A.html,https://www.cropcirclecenter.com/ccdata/2010/07/27/UK20100727_A_F_JM.jpg; https://www.cropcirclecenter.com/ccdata/2010/07/27/UK20100727_A_G.jpg,2,unresolved,,,,no,no,Chalk Pit; Wiltshire,,575x415; 570x411,link_only_rights_gated,not_cleared_for_redistribution,unknown,1006,queued,,,,
cc_80505d300151,a_21903ea104c800,2013-06-21,Stanton St Bernard,Wiltshire,England,https://www.cropcirclecenter.com/ccdata/2013/06/21/UK20130621_A.html,https://www.cropcirclecenter.com/ccdata/2013/06/21/UK20130621_A_F.jpg; https://www.cropcirclecenter.com/ccdata/2013/06/21/UK20130621_A_G.jpg,2,unresolved,,,,no,no,Stanton St Bernard; Wiltshire,,570x411,link_only_rights_gated,not_cleared_for_redistribution,unknown,1006,queued,,,,
cc_8063d5ffe630,a_65cfd657089c8b,2012-07-24,Allington Down,Wiltshire,England,https://www.cropcirclecenter.com/ccdata/2012/07/24/UK20120724_A.html,https://www.cropcirclecenter.com/ccdata/2012/07/24/UK20120724_A_F.jpg; https://www.cropcirclecenter.com/ccdata/2012/07/24/UK20120724_A_G.jpg,2,locality_reference,52.953,-0.72559,30000.0,no,no,Allington Down; Wiltshire,,570x411,link_only_rights_gated,not_cleared_for_redistribution,unknown,1006,queued,,,,
cc_80665dd18eee,a_36a7f8b06f8733,2021-07-30,Szczecinek,Zachodniopomorskie,Poland,https://www.cropcirclecenter.com/ccdata/2021/07/30/PL20210730_A.html,https://www.cropcirclecenter.com/ccdata/2021/07/30/PL20210730_A_F.jpg; https://www.cropcirclecenter.com/ccdata/2021/07/30/PL20210730_A_G.jpg,2,locality_reference,53.70791,16.69937,15000.0,no,no,Szczecinek; Zachodniopomorskie,,570x411,link_only_rights_gated,not_cleared_for_redistribution,unknown,1006,queued,,,,
cc_80caada95fed,a_934f3d45306cfe,2012-09-03,Uffcott,Wiltshire,England,https://www.cropcirclecenter.com/ccdata/2012/09/03/UK20120903_A.html,https://www.cropcirclecenter.com/ccdata/2012/09/03/UK20120903_A_F.jpg; https://www.cropcirclecenter.com/ccdata/2012/09/03/UK20120903_A_G.jpg,2,unresolved,,,,no,no,Uffcott; Wiltshire,,570x822; 570x411,link_only_rights_gated,not_cleared_for_redistribution,unknown,1006,queued,,,,
cc_81a503622896,a_416c3dc777a937,2010-08-08,Langton,Lincolnshire,England,https://www.cropcirclecenter.com/ccdata/2010/08/08/UK20100808_A.html,https://www.cropcirclecenter.com/ccdata/2010/08/08/UK20100808_A_F.jpg; https://www.cropcirclecenter.com/ccdata/2010/08/08/UK20100808_A_G.jpg,2,locality_reference,54.0972,-0.78544,15000.0,no,no,Langton; Lincolnshire,,570x411,link_only_rights_gated,not_cleared_for_redistribution,unknown,1006,queued,,,,
cc_822b1bf38ff7,a_30a6d1f4e3d3f8,2022-04-19,Sixpenny Handley,Dorset,England,https://www.cropcirclecenter.com/ccdata/2022/04/19/UK20220419_A.html,https://www.cropcirclecenter.com/ccdata/2022/04/19/UK20220419_A_F.jpg; https://www.cropcirclecenter.com/ccdata/2022/04/19/UK20220419_A_G.jpg,2,locality_reference,50.95,-2.0,15000.0,no,no,Sixpenny Handley; Dorset,,569x411,link_only_rights_gated,not_cleared_for_redistribution,unknown,1006,queued,,,,
cc_8247df5fea07,a_d9a7fb7d7cbda3,2011-05-04,Cikarang,Jawa Barat,Indonesia,https://www.cropcirclecenter.com/ccdata/2011/05/04/ID20110504_A.html,https://www.cropcirclecenter.com/ccdata/2011/05/04/ID20110504_A_F.jpg; https://www.cropcirclecenter.com/ccdata/2011/05/04/ID20110504_A_G.jpg,2,unresolved,,,,no,no,Cikarang; Jawa Barat,,570x411,link_only_rights_gated,not_cleared_for_redistribution,unknown,1006,queued,,,,
cc_82cded85dbf7,a_8588d7066ed210,2010-06-29,Spirano,Lombardia,Italy,https://www.cropcirclecenter.com/ccdata/2010/06/29/IT20100629_B.html,https://www.cropcirclecenter.com/ccdata/2010/06/29/IT20100629_B_F.jpg; https://www.cropcirclecenter.com/ccdata/2010/06/29/IT20100629_B_G.jpg,2,locality_reference,45.58144,9.66863,15000.0,no,no,Spirano; Lombardia,,570x411,link_only_rights_gated,not_cleared_for_redistribution,unknown,1006,queued,,,,
cc_83438f226199,a_154603e23d4b44,2016-08-04,Westbury,Wiltshire,England,https://www.cropcirclecenter.com/ccdata/2016/08/04/UK20160804_A.html,https://www.cropcirclecenter.com/ccdata/2016/08/04/UK20160804_A_F.jpg; https://www.cropcirclecenter.com/ccdata/2016/08/04/UK20160804_A_G.jpg,2,locality_reference,51.26,-2.1875,15000.0,no,no,Westbury; Wiltshire,,570x415,link_only_rights_gated,not_cleared_for_redistribution,unknown,1006,queued,,,,
cc_8348c06df806,a_f80a5db32a3a7d,2010-08-08,Stanton Bridge,Wiltshire,England,https://www.cropcirclecenter.com/ccdata/2010/08/08/UK20100808_C.html,https://www.cropcirclecenter.com/ccdata/2010/08/08/UK20100808_C_F_OM.jpg; https://www.cropcirclecenter.com/ccdata/2010/08/08/UK20100808_C_G.jpg,2,unresolved,,,,no,no,Stanton Bridge; Wiltshire,,570x411,link_only_rights_gated,not_cleared_for_redistribution,unknown,1006,queued,,,,
cc_839613a07994,a_e8fb32fddbd8ef,2010-07-11,Momalle,Wallonie,Belgium,https://www.cropcirclecenter.com/ccdata/2010/07/11/BE20100711_A.html,https://www.cropcirclecenter.com/ccdata/2010/07/11/BE20100711_A_F.jpg; https://www.cropcirclecenter.com/ccdata/2010/07/11/BE20100711_A_G.jpg,2,locality_reference,50.68585,5.37592,15000.0,no,no,Momalle; Wallonie,,570x411,link_only_rights_gated,not_cleared_for_redistribution,unknown,1006,queued,,,,
cc_83c2b48a4018,a_129f39b54c6242,2014-07-03,Wilmington,East Sussex,England,https://www.cropcirclecenter.com/ccdata/2014/07/03/UK20140703_A.html,https://www.cropcirclecenter.com/ccdata/2014/07/03/UK20140703_A_F_SA.jpg; https://www.cropcirclecenter.com/ccdata/2014/07/03/UK20140703_A_G.jpg,2,unresolved,,,,no,no,Wilmington; East Sussex,,570x415,link_only_rights_gated,not_cleared_for_redistribution,unknown,1006,queued,,,,
cc_84181e24ff38,a_0b57573cf11ad9,2011-08-02,Bosschenhoofd,Noord-Brabant,Netherlands,https://www.cropcirclecenter.com/ccdata/2011/08/02/NL20110802_A.html,https://www.cropcirclecenter.com/ccdata/2011/08/02/NL20110802_A_F_RB.jpg; https://www.cropcirclecenter.com/ccdata/2011/08/02/NL20110802_A_G.jpg,2,locality_reference,51.56083,4.54028,15000.0,no,no,Bosschenhoofd; Noord-Brabant,,570x411,link_only_rights_gated,not_cleared_for_redistribution,unknown,1006,queued,,,,
cc_841c6b648b90,a_5e3fffd540e13c,2010-08-23,St Andrews,Guernsey,England,https://www.cropcirclecenter.com/ccdata/2010/08/23/UK20100823_A.html,https://www.cropcirclecenter.com/ccdata/2010/08/23/UK20100823_A_F.jpg; https://www.cropcirclecenter.com/ccdata/2010/08/23/UK20100823_A_G.jpg,2,locality_reference,56.33871,-2.79902,15000.0,no,no,St Andrews; Guernsey,,570x411,link_only_rights_gated,not_cleared_for_redistribution,unknown,1006,queued,,,,
cc_845c75660421,a_81380e463ed0ce,2011-07-22,East Kennett,Wiltshire,England,https://www.cropcirclecenter.com/ccdata/2011/07/22/UK20110722_A.html,https://www.cropcirclecenter.com/ccdata/2011/07/22/UK20110722_A_F.jpg; https://www.cropcirclecenter.com/ccdata/2011/07/22/UK20110722_A_G.jpg,2,unresolved,,,,no,no,East Kennett; Wiltshire,,570x411,link_only_rights_gated,not_cleared_for_redistribution,unknown,1006,queued,,,,
cc_84d8b03c1ff6,a_3fdf62bf723ad9,2018-06-17,Hoeven,Noord Brabant,Netherlands,https://www.cropcirclecenter.com/ccdata/2018/06/17/NL20180617_A.html,https://www.cropcirclecenter.com/ccdata/2018/06/17/NL20180617_A_F.jpg; https://www.cropcirclecenter.com/ccdata/2018/06/17/NL20180617_A_G.jpg,2,locality_reference,51.57917,4.58333,15000.0,no,no,Hoeven; Noord Brabant,,569x411; 570x411,link_only_rights_gated,not_cleared_for_redistribution,unknown,1006,queued,,,,
cc_85305efad96a,a_4e5a19ec4ee129,2010-08-06,Yatesbury,Wiltshire,England,https://www.cropcirclecenter.com/ccdata/2010/08/06/UK20100806_B.html,https://www.cropcirclecenter.com/ccdata/2010/08/06/UK20100806_B_F_BJ.jpg; https://www.cropcirclecenter.com/ccdata/2010/08/06/UK20100806_B_G.jpg,2,unresolved,,,,no,no,Yatesbury; Wiltshire,,575x415,link_only_rights_gated,not_cleared_for_redistribution,unknown,1006,queued,,,,
cc_85638a98105c,a_31b6f452464b68,2026-07-04,Etchilhampton,Wiltshire,England,https://www.cropcirclecenter.com/ccdata/2026/07/04/UK20260704_A.html,https://www.cropcirclecenter.com/ccdata/2026/07/04/UK20260704_A_F.jpg; https://www.cropcirclecenter.com/ccdata/2026/07/04/UK20260704_A_G.jpg,2,unresolved,,,,no,no,Etchilhampton; Wiltshire,,569x411,link_only_rights_gated,not_cleared_for_redistribution,unknown,1006,queued,,,,
cc_857fa5043237,a_b8a0ea1aef0f52,2014-07-29,Avebury,Wiltshire,England,https://www.cropcirclecenter.com/ccdata/2014/07/29/UK20140729_A.html,https://www.cropcirclecenter.com/ccdata/2014/07/29/UK20140729_A_F.jpg; https://www.cropcirclecenter.com/ccdata/2014/07/29/UK20140729_A_G.jpg,2,locality_reference,51.41667,-1.86667,15000.0,no,no,Avebury; Wiltshire,,570x415,link_only_rights_gated,not_cleared_for_redistribution,unknown,1006,queued,,,,
cc_85bbf000a4c1,a_c969c446c6361e,2020-07-22,Bishops Sutton,Hampshire,England,https://www.cropcirclecenter.com/ccdata/2020/07/22/UK20200722_A.html,https://www.cropcirclecenter.com/ccdata/2020/07/22/UK20200722_A_F.jpg; https://www.cropcirclecenter.com/ccdata/2020/07/22/UK20200722_A_G.jpg,2,unresolved,,,,no,no,Bishops Sutton; Hampshire,,570x415,link_only_rights_gated,not_cleared_for_redistribution,unknown,1006,queued,,,,
cc_85f4a9568f2b,a_a5bb02cc9e9ac1,2021-08-18,Sandal Castle,West Yorkshire,England,https://www.cropcirclecenter.com/ccdata/2021/08/18/UK20210818_A.html,https://www.cropcirclecenter.com/ccdata/2021/08/18/UK20210818_A_F.jpg; https://www.cropcirclecenter.com/ccdata/2021/08/18/UK20210818_A_G.jpg,2,unresolved,,,,no,no,Sandal Castle; West Yorkshire,,569x411; 570x411,link_only_rights_gated,not_cleared_for_redistribution,unknown,1006,queued,,,,
cc_860ad329a780,a_37c7057f744d1c,2015-06-22,Horsham,West Sussex,England,https://www.cropcirclecenter.com/ccdata/2015/06/22/UK20150622_A.html,https://www.cropcirclecenter.com/ccdata/2015/06/22/UK20150622_A_F.jpg; https://www.cropcirclecenter.com/ccdata/2015/06/22/UK20150622_A_G.jpg,2,locality_reference,51.06314,-0.32757,15000.0,no,no,Horsham; West Sussex,,570x411; 570x415,link_only_rights_gated,not_cleared_for_redistribution,unknown,1006,queued,,,,
cc_8617c242c542,a_87893006762ee3,2013-12-25,Necochea,Buenos Aires,Argentina,https://www.cropcirclecenter.com/ccdata/2013/12/25/AR20131225_A.html,https://www.cropcirclecenter.com/ccdata/2013/12/25/AR20131225_A_F.jpg; https://www.cropcirclecenter.com/ccdata/2013/12/25/AR20131225_A_G.jpg,2,unresolved,,,,no,no,Necochea; Buenos Aires,,575x415; 570x411,link_only_rights_gated,not_cleared_for_redistribution,unknown,1006,queued,,,,
cc_86a4d33bce82,a_f96431b6581528,2014-07-27,Etchilhampton,Wiltshire,England,https://www.cropcirclecenter.com/ccdata/2014/07/27/UK20140727_B.html,https://www.cropcirclecenter.com/ccdata/2014/07/27/UK20140727_B_F.jpg; https://www.cropcirclecenter.com/ccdata/2014/07/27/UK20140727_B_G.jpg,2,unresolved,,,,no,no,Etchilhampton; Wiltshire,,570x411,link_only_rights_gated,not_cleared_for_redistribution,unknown,1006,queued,,,,
cc_86fc34d0d775,a_db7a55527b9a10,2010-08-16,Avebury Avenue,Wiltshire,England,https://www.cropcirclecenter.com/ccdata/2010/08/16/UK20100816_A.html,https://www.cropcirclecenter.com/ccdata/2010/08/16/UK20100816_A_F_BJ.jpg; https://www.cropcirclecenter.com/ccdata/2010/08/16/UK20100816_A_G.jpg,2,locality_reference,51.41667,-1.86667,30000.0,no,no,Avebury Avenue; Wiltshire,,570x411,link_only_rights_gated,not_cleared_for_redistribution,unknown,1006,queued,,,,
cc_86fe5be49213,a_3e146a91255cbd,2025-05-15,Sutton Veny,Wiltshire,England,https://www.cropcirclecenter.com/ccdata/2025/05/15/UK20250515_A.html,https://www.cropcirclecenter.com/ccdata/2025/05/15/UK20250515_A_F_SDP.jpg; https://www.cropcirclecenter.com/ccdata/2025/05/15/UK20250515_A_G.jpg,2,locality_reference,51.17822,-2.14987,15000.0,no,no,Sutton Veny; Wiltshire,,570x415,link_only_rights_gated,not_cleared_for_redistribution,unknown,1006,queued,,,,
cc_877a861b8d4e,a_f42de39b01b701,2017-09-17,Booschenhoofd,Noord Brabant,Netherlands,https://www.cropcirclecenter.com/ccdata/2017/09/17/NL20170917_A.html,https://www.cropcirclecenter.com/ccdata/2017/09/17/NL20170917_A_F.jpg; https://www.cropcirclecenter.com/ccdata/2017/09/17/NL20170917_A_G.jpg,2,unresolved,,,,no,no,Booschenhoofd; Noord Brabant,,569x411; 570x411,link_only_rights_gated,not_cleared_for_redistribution,unknown,1006,queued,,,,
cc_8798f390b71a,a_58eea712c9d00e,2012-07-10,Burrow Hill Fort,Warwickshire,England,https://www.cropcirclecenter.com/ccdata/2012/07/10/UK20120710_A.html,https://www.cropcirclecenter.com/ccdata/2012/07/10/UK20120710_A_F.jpg; https://www.cropcirclecenter.com/ccdata/2012/07/10/UK20120710_A_G.jpg,2,unresolved,,,,no,no,Burrow Hill Fort; Warwickshire,,570x411,link_only_rights_gated,not_cleared_for_redistribution,unknown,1006,queued,,,,
cc_87aea2a31383,a_4c10a5b8db5527,2012-07-01,Chilcomb Down,Hampshire,England,https://www.cropcirclecenter.com/ccdata/2012/07/01/UK20120701_A.html,https://www.cropcirclecenter.com/ccdata/2012/07/01/UK20120701_A_F.jpg; https://www.cropcirclecenter.com/ccdata/2012/07/01/UK20120701_A_G.jpg,2,unresolved,,,,no,no,Chilcomb Down; Hampshire,,570x411,link_only_rights_gated,not_cleared_for_redistribution,unknown,1006,queued,,,,
cc_87d7c37e4790,a_13e3b7fdb5ac88,2011-06-01,Savarna,Emilia-Romagna,Italy,https://www.cropcirclecenter.com/ccdata/2011/06/01/IT20110601_B.html,https://www.cropcirclecenter.com/ccdata/2011/06/01/IT20110601_B_F.jpg; https://www.cropcirclecenter.com/ccdata/2011/06/01/IT20110601_B_G.jpg,2,unresolved,,,,no,no,Savarna; Emilia-Romagna,,570x411,link_only_rights_gated,not_cleared_for_redistribution,unknown,1006,queued,,,,
cc_87de77a08e54,a_c012ec54e5e824,2014-10-03,Ben Nevis District,Victoria,Australia,https://www.cropcirclecenter.com/ccdata/2014/10/03/AU20141003_A.html,https://www.cropcirclecenter.com/ccdata/2014/10/03/AU20141003_A_F.jpg; https://www.cropcirclecenter.com/ccdata/2014/10/03/AU20141003_A_G.jpg,2,unresolved,,,,no,no,Ben Nevis District; Victoria,,570x411,link_only_rights_gated,not_cleared_for_redistribution,unknown,1006,queued,,,,
cc_87fe0b8163b0,a_0dae60de940b58,2010-07-23,Oost-Souburg,Zeeland,Netherlands,https://www.cropcirclecenter.com/ccdata/2010/07/23/NL20100723_B.html,https://www.cropcirclecenter.com/ccdata/2010/07/23/NL20100723_B_F_RB.jpg; https://www.cropcirclecenter.com/ccdata/2010/07/23/NL20100723_B_G.jpg,2,unresolved,,,,no,no,Oost-Souburg; Zeeland,,570x411,link_only_rights_gated,not_cleared_for_redistribution,unknown,1006,queued,,,,
cc_8809b73cb3de,a_1ba9c5c4e852ba,2016-06-09,Krasnodar,Krasnodar,Russia,https://www.cropcirclecenter.com/ccdata/2016/06/09/RU20160609_A.html,https://www.cropcirclecenter.com/ccdata/2016/06/09/RU20160609_A_F.jpg; https://www.cropcirclecenter.com/ccdata/2016/06/09/RU20160609_A_G.jpg,2,locality_reference,45.04534,38.98178,15000.0,no,no,Krasnodar,,570x415,link_only_rights_gated,not_cleared_for_redistribution,unknown,1006,queued,,,,
cc_885dc31f4943,a_a189372aff3b2e,2014-07-16,Roosendaal,Noord Brabant,Netherlands,https://www.cropcirclecenter.com/ccdata/2014/07/16/NL20140716_B.html,https://www.cropcirclecenter.com/ccdata/2014/07/16/NL20140716_B_F.jpg; https://www.cropcirclecenter.com/ccdata/2014/07/16/NL20140716_B_G.jpg,2,locality_reference,51.53083,4.46528,15000.0,no,no,Roosendaal; Noord Brabant,,570x411,link_only_rights_gated,not_cleared_for_redistribution,unknown,1006,queued,,,,
cc_8877ef4e8307,a_9926e44ee614fb,2010-07-06,Danebury Hill,Hampshire,England,https://www.cropcirclecenter.com/ccdata/2010/07/06/UK20100706_A.html,https://www.cropcirclecenter.com/ccdata/2010/07/06/UK20100706_A_F_SA.jpg; https://www.cropcirclecenter.com/ccdata/2010/07/06/UK20100706_A_G.jpg,2,unresolved,,,,no,no,Danebury Hill; Hampshire,,570x411,link_only_rights_gated,not_cleared_for_redistribution,unknown,1006,queued,,,,
cc_88bcdd3bb38b,a_486ac5042b0fbf,2019-05-25,Osimo,Ancona,Italy,https://www.cropcirclecenter.com/ccdata/2019/05/25/IT20190525_A.html,https://www.cropcirclecenter.com/ccdata/2019/05/25/IT20190525_A_F.jpg; https://www.cropcirclecenter.com/ccdata/2019/05/25/IT20190525_A_G.jpg,2,locality_reference,43.48539,13.48222,15000.0,no,no,Osimo; Ancona,,570x411,link_only_rights_gated,not_cleared_for_redistribution,unknown,1006,queued,,,,
cc_89607d588b3e,a_a99d7dfa724e5f,2011-07-25,West Kennett,Wiltshire,England,https://www.cropcirclecenter.com/ccdata/2011/07/25/UK20110725_C.html,https://www.cropcirclecenter.com/ccdata/2011/07/25/UK20110725_C_F.jpg; https://www.cropcirclecenter.com/ccdata/2011/07/25/UK20110725_C_G.jpg,2,unresolved,,,,no,no,West Kennett; Wiltshire,,570x411,link_only_rights_gated,not_cleared_for_redistribution,unknown,1006,queued,,,,
cc_8a18dde7e2d0,a_3304668d9b5c80,2010-06-14,Collesalvetti,Toscana,Italy,https://www.cropcirclecenter.com/ccdata/2010/06/14/IT20100614_A.html,https://www.cropcirclecenter.com/ccdata/2010/06/14/IT20100614_A_F.jpg; https://www.cropcirclecenter.com/ccdata/2010/06/14/IT20100614_A_G.jpg,2,locality_reference,43.59073,10.47523,15000.0,no,no,Collesalvetti; Toscana,,570x305,link_only_rights_gated,not_cleared_for_redistribution,unknown,1006,queued,,,,
cc_8a46328bb543,a_acff5dbae01eb6,2012-06-01,Paestum,Campania,Italy,https://www.cropcirclecenter.com/ccdata/2012/06/01/IT20120601_B.html,https://www.cropcirclecenter.com/ccdata/2012/06/01/IT20120601_B_F.jpg; https://www.cropcirclecenter.com/ccdata/2012/06/01/IT20120601_B_G.jpg,2,unresolved,,,,no,no,Paestum; Campania,,570x411,link_only_rights_gated,not_cleared_for_redistribution,unknown,1006,queued,,,,
cc_8aa2d46099fd,a_5fc3a40e85cda9,2024-08-08,Etchilhampton,Wiltshire,England,https://www.cropcirclecenter.com/ccdata/2024/08/08/UK20240808_A.html,https://www.cropcirclecenter.com/ccdata/2024/08/08/UK20240808_A_F.jpg; https://www.cropcirclecenter.com/ccdata/2024/08/08/UK20240808_A_G.jpg,2,unresolved,,,,no,no,Etchilhampton; Wiltshire,,570x415,link_only_rights_gated,not_cleared_for_redistribution,unknown,1006,queued,,,,
cc_8aafee4e5233,a_3a118eed2f9e51,2010-08-02,Rochford,Essex,England,https://www.cropcirclecenter.com/ccdata/2010/08/02/UK20100802_A.html,https://www.cropcirclecenter.com/ccdata/2010/08/02/UK20100802_A_F.jpg; https://www.cropcirclecenter.com/ccdata/2010/08/02/UK20100802_A_G.jpg,2,locality_reference,51.58198,0.70673,15000.0,no,no,Rochford; Essex,,570x411,link_only_rights_gated,not_cleared_for_redistribution,unknown,1006,queued,,,,
cc_8ac73f927654,a_7df4b1aa12ed3b,2015-04-09,Barbury Hill,Wiltshire,England,https://www.cropcirclecenter.com/ccdata/2015/04/09/UK20150409_A.html,https://www.cropcirclecenter.com/ccdata/2015/04/09/UK20150409_A_F_MW.jpg; https://www.cropcirclecenter.com/ccdata/2015/04/09/UK20150409_A_G.jpg,2,unresolved,,,,no,no,Barbury Hill; Wiltshire,,570x411,link_only_rights_gated,not_cleared_for_redistribution,unknown,1006,queued,,,,
